x_position,y_position,x_velocity,y_velocity,angle,angular_velocity,left_leg,right_leg
0.6066626,6.024237,-0.08067774,0.741174,-6.8252664,-0.23821068,0.0,0.0
0.6030725,6.1057763,-0.04073424,0.70185125,-6.915477,-0.44529802,0.0,0.0
0.601103,6.1832643,-0.004560139,0.6598417,-7.0603175,-0.65472937,0.0,0.0
0.600592,6.2566366,0.027898297,0.611992,-7.258659,-0.8890176,0.0,0.0
0.60019034,6.328499,0.00026130007,0.6201239,-7.4422054,-0.637887,0.0,0.0
0.59965646,6.39908,-0.0003534075,0.59836584,-7.601644,-0.6376631,0.0,0.0
0.6095934,6.468379,0.37310117,0.5978708,-7.75486,-0.6023983,0.0,0.0
0.62811565,6.5382586,0.37168908,0.61021954,-7.8650455,-0.34599596,0.0,0.0
0.6591789,6.607242,0.7643071,0.5849877,-7.954968,-0.35775113,0.0,0.0
0.6975187,6.672943,0.7641009,0.5634048,-8.044399,-0.35771164,0.0,0.0
0.73566514,6.734473,0.75045156,0.50801384,-8.172853,-0.618369,0.0,0.0
0.7741709,6.7940702,0.76932526,0.5184676,-8.287698,-0.36531177,0.0,0.0
0.8130571,6.852178,0.7691308,0.49693146,-8.37902,-0.36526972,0.0,0.0
0.85138494,6.906445,0.74033916,0.44922146,-8.504228,-0.5935233,0.0,0.0
0.8893816,6.9572287,0.7398984,0.42786416,-8.652581,-0.5933429,0.0,0.0
0.9284338,7.006755,0.78133386,0.43131334,-8.763241,-0.3435331,0.0,0.0
0.9672556,7.053488,0.739463,0.39052373,-8.882731,-0.56453574,0.0,0.0
1.0008335,7.0802007,0.8585988,0.20613341,-8.995341,-0.55144876,0.0,0.0
-0.033002853,1.4794286,-0.5849012,0.49614036,0.06661185,0.31605437,0.0,0.0
-0.060205363,1.533939,-0.53078115,0.47637454,0.114078216,0.09773396,0.0,0.0
-0.08763657,1.5859387,-0.57789856,0.45028448,0.16730143,0.28891307,0.0,0.0
-0.11791859,1.6470703,-0.6473111,0.6096048,0.23671974,0.27411884,0.0,0.0
-0.14847326,1.7148163,-0.5975207,0.595406,0.275298,0.065886274,0.0,0.0
-0.17927074,1.7953398,-0.6453101,0.80253255,0.2997568,0.11487563,0.0,0.0
-0.21008678,1.8848567,-0.5965079,0.79085785,0.2966797,-0.09404736,0.0,0.0
-0.24014063,1.9722692,-0.596504,0.76924896,0.27316797,-0.09404667,0.0,0.0
-0.2735119,2.0732296,-0.70403385,0.9647745,0.24786422,-0.112241015,0.0,0.0
-0.3119194,2.194733,-0.80957854,1.1561483,0.21729176,-0.13926992,0.0,0.0
-0.3562955,2.3403728,-0.93552953,1.3807216,0.17727895,-0.18679856,0.0,0.0
-0.40230384,2.4944537,-0.88440764,1.3641229,0.098822236,-0.394999,0.0,0.0
-0.44639882,2.6465201,-0.83725893,1.3441216,-0.028256502,-0.584221,0.0,0.0
-0.4897334,2.7964728,-0.8372965,1.3221656,-0.17428589,-0.58404934,0.0,0.0
-0.5330346,2.944274,-0.8374116,1.3002168,-0.32027248,-0.5838779,0.0,0.0
-0.57741725,3.0905104,-0.88683856,1.2912995,-0.43467376,-0.36410308,0.0,0.0
-0.6215223,3.2342625,-0.84327734,1.254626,-0.556459,-0.57170665,0.0,0.0
-0.66486645,3.3752027,-0.84356624,1.2327431,-0.6993613,-0.5715459,0.0,0.0
-0.7088425,3.5148766,-0.87607414,1.230651,-0.81388974,-0.3754334,0.0,0.0
-0.7469524,3.6643505,-0.6506357,1.3616632,-0.91437256,-0.39891088,0.0,0.0
-0.7800667,3.8173175,-0.65083826,1.3399653,-1.0140918,-0.39885634,0.0,0.0
-0.8043731,3.9763546,-0.3394149,1.4548358,-1.1160289,-0.42390078,0.0,0.0
-0.82125616,4.1386414,-0.3200331,1.4048753,-1.2560906,-0.65123415,0.0,0.0
-0.8376605,4.297627,-0.32067612,1.3831576,-1.4188637,-0.65099657,0.0,0.0
-0.8440767,4.456107,-0.009106572,1.3839715,-1.58235,-0.655872,0.0,0.0
-0.8443398,4.614614,-0.0051306994,1.3972168,-1.7060919,-0.3922323,0.0,0.0
-0.8442713,4.7733316,0.0034896391,1.4061825,-1.7697526,-0.1588525,0.0,0.0
-0.8442064,4.9290667,-0.006813022,1.3529047,-1.8454502,-0.40117532,0.0,0.0
-0.84423125,5.081257,-0.007055112,1.3313552,-1.9457356,-0.40111977,0.0,0.0
-0.84417325,5.230971,-0.007288394,1.3098212,-2.046007,-0.4010643,0.0,0.0
-0.843498,5.3796797,0.018252403,1.3181833,-2.1105716,-0.15367039,0.0,0.0
-0.8417057,5.5285563,0.04790394,1.3274531,-2.110618,0.10715882,0.0,0.0
-0.8394473,5.676085,0.047888316,1.305859,-2.0838294,0.10715634,0.0,0.0
-0.83036304,5.8147845,0.28572854,1.179006,-2.055067,0.13054632,0.0,0.0
-0.8167141,5.944105,0.26464003,1.1304325,-2.0562775,-0.08905326,0.0,0.0
-0.8028047,6.071645,0.28885153,1.1388124,-2.0415552,0.15638277,0.0,0.0
-0.7880412,6.199169,0.3098417,1.1460835,-1.9687289,0.38931152,0.0,0.0
-0.76157534,6.3201537,0.7085643,1.0317721,-1.8755726,0.38032627,0.0,0.0
-0.71841824,6.430147,0.95122796,0.9647649,-1.781327,0.38051814,0.0,0.0
-0.67102075,6.535801,0.95100343,0.94319224,-1.6862046,0.38047048,0.0,0.0
-0.6139012,6.63678,1.2641381,0.8873453,-1.5882205,0.4061892,0.0,0.0
-0.5384282,6.7325697,1.6428331,0.8608263,-1.4830977,0.42041975,0.0,0.0
-0.44744343,6.8311553,1.9669969,0.9145201,-1.3879256,0.35345113,0.0,0.0
-0.33972406,6.93386,2.2732606,0.93404734,-1.2985855,0.35932168,0.0,0.0
-0.21694389,7.039495,2.6088557,0.964831,-1.2063714,0.38756064,0.0,0.0
-0.08649864,7.146656,2.5894234,0.9725951,-1.0763323,0.6216877,0.0,0.0
0.043805886,7.252615,2.5889013,0.95078504,-0.9209415,0.6214808,0.0,0.0
0.17428055,7.3563395,2.5884342,0.92892385,-0.76560235,0.62127393,0.0,0.0
0.3057583,7.4566813,2.6281543,0.8845646,-0.643756,0.38849813,0.0,0.0
0.43895262,7.552822,2.6720443,0.84291875,-0.58054125,0.15746322,0.0,0.0
0.5728919,7.6458735,2.672023,0.8212966,-0.54117596,0.15745987,0.0,0.0
0.70784664,7.7355504,2.7150416,0.7825759,-0.5344845,-0.056714207,0.0,0.0
0.84347516,7.8222427,2.7150395,0.76097286,-0.5486626,-0.056713004,0.0,0.0
0.979105,7.906508,2.7150369,0.7393699,-0.562841,-0.056713246,0.0,0.0
1.006231,7.9230695,2.7150362,0.7350493,-0.5656767,-0.05671314,0.0,0.0
0.02792511,1.421189,0.4731397,0.14929104,-0.033636644,-0.1121665,0.0,0.0
0.052518748,1.4365108,0.5267156,0.12632379,-0.092237085,-0.32649806,0.0,0.0
0.07804327,1.4494193,0.5269369,0.10460123,-0.17381145,-0.32621813,0.0,0.0
0.105864145,1.4753938,0.59480184,0.28682992,-0.2538965,-0.32037666,0.0,0.0
0.13482961,1.5065246,0.5945248,0.26417133,-0.33394957,-0.3201309,0.0,0.0
0.16271296,1.5358448,0.55055517,0.25425303,-0.3835923,-0.12418611,0.0,0.0
0.18995066,1.5631727,0.55054593,0.23263814,-0.41463858,-0.12418421,0.0,0.0
0.21620694,1.5886645,0.5071553,0.22314218,-0.4177825,0.07180069,0.0,0.0
0.2466406,1.6285235,0.6744415,0.44165286,-0.3992456,0.080991805,0.0,0.0
0.27961415,1.677213,0.63395023,0.4307054,-0.35232136,0.26154044,0.0,0.0
0.3108383,1.7245119,0.5894447,0.41896927,-0.25635698,0.45440656,0.0,0.0
0.34388512,1.7843655,0.6720999,0.6028219,-0.14175728,0.46928495,0.0,0.0
0.379992,1.8502741,0.72707033,0.57702667,-0.058099546,0.24680369,0.0,0.0
0.4182518,1.913531,0.7807381,0.5532224,-0.028746674,0.031261478,0.0,0.0
0.45811033,1.9927444,0.8195206,0.8067864,-0.019014647,0.05872156,0.0,0.0
0.5002637,2.0995793,0.83970106,1.0545199,-0.00031251495,0.07400428,0.0,0.0
0.5437295,2.2167873,0.8945028,1.0329939,-0.014307595,-0.14548865,0.0,0.0
0.5878584,2.3481555,0.90001506,1.2665875,-0.05307562,-0.15152162,0.0,0.0
0.6330679,2.5025551,0.92593753,1.4701198,-0.09088375,-0.14955583,0.0,0.0
0.67930335,2.6808681,0.9566224,1.6761794,-0.1313323,-0.155938,0.0,0.0
0.7278906,2.867743,1.0044549,1.6486531,-0.19985496,-0.35204753,0.0,0.0
0.7784201,3.0516756,1.0517721,1.6191671,-0.31854567,-0.5501135,0.0,0.0
0.8285074,3.233815,1.0015236,1.6111363,-0.42236105,-0.32504982,0.0,0.0
0.8789051,3.413336,1.0468321,1.5730442,-0.53554875,-0.5430318,0.0,0.0
0.93111384,3.589061,1.0868114,1.5320219,-0.7039702,-0.7580234,0.0,0.0
0.98326933,3.7630608,1.052043,1.5323757,-0.8616915,-0.54159814,0.0,0.0
1.0055605,3.834389,1.1513046,1.583965,-0.91584945,-0.5468764,0.0,0.0
-0.019137096,1.3391604,-0.2946658,-0.54198146,-0.005518637,-0.11227375,0.0,0.0
-0.03533249,1.2767656,-0.34244376,-0.56301963,-0.0039144265,0.07941353,0.0,0.0
-0.052255917,1.2119687,-0.34250218,-0.58463466,0.015928442,0.07935586,0.0,0.0
-0.0679513,1.1447399,-0.29148027,-0.6055904,0.004870332,-0.12510478,0.0,0.0
-0.08283901,1.075135,-0.29141772,-0.62817097,-0.02639004,-0.12501338,0.0,0.0
-0.09802923,1.0148005,-0.29065418,-0.46933785,-0.06037297,-0.13501371,0.0,0.0
-0.112902835,0.96058017,-0.2906562,-0.4909568,-0.094126016,-0.13501118,0.0,0.0
-0.12666473,0.9038884,-0.24604063,-0.5146033,-0.15578362,-0.3143664,0.0,0.0
-0.1377161,0.8602172,-0.1853055,-0.31876686,-0.23346502,-0.31453776,0.0,0.0
-0.1466053,0.8228399,-0.13804494,-0.34847823,-0.34205237,-0.5132996,0.0,0.0
-0.15571995,0.7834278,-0.18127625,-0.35920316,-0.4424901,-0.3214671,0.0,0.0
-0.16170473,0.75687605,-0.03171022,-0.1465068,-0.52768284,-0.35029507,0.0,0.0
-0.15945359,0.7524857,0.13464761,0.03163848,-0.61809385,-0.37016624,0.0,0.0
-0.15443954,0.75651973,0.09527208,0.030305823,-0.6766134,-0.15191689,0.0,0.0
-0.14302559,0.77141035,0.3538504,0.20924428,-0.7144441,-0.1456737,0.0,0.0
-0.12560788,0.7938611,0.3538283,0.1876276,-0.75086236,-0.14567113,0.0,0.0
-0.101090714,0.8254665,0.5786131,0.32671195,-0.78809136,-0.15005699,0.0,0.0
-0.07242374,0.8611738,0.57858765,0.30509558,-0.82560515,-0.15005411,0.0,0.0
-0.043011,0.8931959,0.61052775,0.25964472,-0.89657354,-0.36951017,0.0,0.0
-0.013039875,0.9220768,0.6103565,0.23795839,-0.9889445,-0.36946675,0.0,0.0
0.025423717,0.95679075,0.8663928,0.332148,-1.0819618,-0.3833943,0.0,0.0
0.068322085,0.9940106,0.86618555,0.31047952,-1.177803,-0.38334584,0.0,0.0
0.1112957,1.0288469,0.86596966,0.2888246,-1.2736324,-0.38329744,0.0,0.0
0.15463142,1.0595719,0.876797,0.23309909,-1.4085875,-0.643484,0.0,0.0
0.1981842,1.0885185,0.87254924,0.24524662,-1.5299124,-0.38807917,0.0,0.0
0.24181119,1.1161244,0.8723122,0.22364463,-1.6269245,-0.3880289,0.0,0.0
0.29669333,1.1400876,1.2323384,0.17946725,-1.7243536,-0.38776737,0.0,0.0
0.35869083,1.1622324,1.2419882,0.1957436,-1.7768949,-0.09955627,0.0,0.0
0.42084447,1.1831648,1.2419728,0.1741458,-1.801784,-0.099555396,0.0,0.0
0.4827835,1.1999941,1.2313157,0.12009602,-1.8644292,-0.3473939,0.0,0.0
0.54495037,1.2146802,1.2467227,0.12716226,-1.9192544,-0.12260993,0.0,0.0
0.61805266,1.2215832,1.583524,0.0020568785,-1.9486879,-0.09695433,0.0,0.0
0.6978117,1.2222774,1.6049974,0.012797981,-1.9353828,0.16165777,0.0,0.0
0.7783119,1.2231514,1.620949,0.020959789,-1.8605419,0.39479274,0.0,0.0
0.8591131,1.2225993,1.6207119,-0.0005982133,-1.7618519,0.39473984,0.0,0.0
0.94020426,1.2211561,1.626487,0.008518594,-1.6275748,0.62765926,0.0,0.0
1.0053492,1.2200409,1.6284084,0.014191974,-1.4796478,0.8006937,0.0,0.0
-0.025499249,1.446506,-0.4016931,0.25258377,0.0004826932,-0.09242287,0.0,0.0
-0.046563435,1.489263,-0.4365677,0.45583132,-0.026454981,-0.13016936,0.0,0.0
-0.06740608,1.5389758,-0.383254,0.4315362,-0.091993995,-0.34378877,0.0,0.0
-0.086279675,1.5860603,-0.3354901,0.40573487,-0.20683952,-0.5360977,0.0,0.0
-0.10317125,1.6303355,-0.2873768,0.37360573,-0.37188053,-0.74076974,0.0,0.0
-0.119226456,1.6721263,-0.28773203,0.3514836,-0.55702055,-0.74042106,0.0,0.0
-0.13620052,1.7128334,-0.33190843,0.34880176,-0.70749885,-0.51275694,0.0,0.0
-0.15286617,1.7507255,-0.29817307,0.3034035,-0.8704466,-0.7345297,0.0,0.0
-0.16885939,1.7856591,-0.29884872,0.28146306,-1.0540278,-0.7341889,0.0,0.0
-0.18459281,1.8183827,-0.2996061,0.25961068,-1.2375239,-0.7338486,0.0,0.0
-0.1996191,1.8471327,-0.28603905,0.20364681,-1.4604027,-0.9980732,0.0,0.0
-0.21393843,1.8723598,-0.28760245,0.18200718,-1.7097924,-0.99721897,0.0,0.0
-0.22760601,1.896626,-0.2785821,0.19220828,-1.9236314,-0.7540575,0.0,0.0
-0.22972965,1.9118844,0.06922924,0.053617608,-2.11044,-0.7375461,0.0,0.0
-0.22459984,1.9201748,0.09614612,0.05811263,-2.259928,-0.5137254,0.0,0.0
-0.21891403,1.9266902,0.09583424,0.036696956,-2.3883417,-0.51360863,0.0,0.0
-0.21312861,1.9306155,0.09556035,0.015306344,-2.5167265,-0.5134918,0.0,0.0
-0.20204806,1.9193274,0.28242603,-0.20627464,-2.6435006,-0.5094236,0.0,0.0
-0.18132019,1.8828359,0.46877137,-0.4367938,-2.776218,-0.54380524,0.0,0.0
-0.155435,1.8334773,0.5170723,-0.44759333,-2.8808093,-0.3344542,0.0,0.0
-0.12875614,1.7819494,0.5170306,-0.46907857,-2.964418,-0.33442193,0.0,0.0
-0.10206652,1.7279006,0.5170034,-0.4905619,-3.0480187,-0.33438975,0.0,0.0
-0.07419596,1.6714612,0.56819075,-0.50972754,-3.1019738,-0.12865445,0.0,0.0
-0.046653748,1.6125826,0.5207646,-0.53215736,-3.1641583,-0.31874272,0.0,0.0
-0.019723415,1.537415,0.51094687,-0.76338977,-3.246253,-0.32662264,0.0,0.0
0.007840157,1.449746,0.5598064,-0.788602,-3.2976022,-0.12896563,0.0,0.0
0.036152363,1.3594878,0.5598107,-0.8101847,-3.3298435,-0.12896378,0.0,0.0
0.064462945,1.2667856,0.55981576,-0.8317675,-3.3620842,-0.1289619,0.0,0.0
0.09277134,1.1716399,0.5598217,-0.8533505,-3.3943243,-0.12896028,0.0,0.0
0.12226991,1.0735881,0.6106922,-0.88427883,-3.3949687,0.08604138,0.0,0.0
0.15034238,0.95609397,0.512614,-1.1768081,-3.3759181,0.0827457,0.0,0.0
0.17318821,0.80514735,0.4395504,-1.4384396,-3.355648,0.07318728,0.0,0.0
0.19498424,0.6419217,0.43955216,-1.460034,-3.3373518,0.073187076,0.0,0.0
0.21559182,0.45906696,0.4029823,-1.7024782,-3.3238194,0.04692213,0.0,0.0
0.23562403,0.26611155,0.4029829,-1.724076,-3.3120892,0.046921812,0.0,0.0
0.25438613,0.070991576,0.34969878,-1.7403392,-3.332821,-0.17025122,0.0,0.0
0.24881926,0.054802474,-0.74765944,-0.33938548,-3.233546,2.715954,0.0,0.0
0.03323965,1.4379658,0.56038487,0.18961765,-0.037792064,-0.12548229,0.0,0.0
0.061943628,1.4712143,0.59755886,0.35346213,-0.06630837,-0.10196515,0.0,0.0
0.09156704,1.5095499,0.59763175,0.3318411,-0.09178351,-0.1018789,0.0,0.0
0.122479536,1.5452799,0.6496462,0.30612478,-0.14974427,-0.31185815,0.0,0.0
0.15309715,1.5787424,0.6050559,0.2900534,-0.20007831,-0.13658872,0.0,0.0
0.18412074,1.6095915,0.6495403,0.2608708,-0.26057738,-0.31369826,0.0,0.0
0.21583728,1.6378257,0.6494969,0.23917136,-0.33899787,-0.31367198,0.0,0.0
0.24871215,1.6630521,0.69560313,0.20452818,-0.44938752,-0.5217177,0.0,0.0
0.28529605,1.6956198,0.8242016,0.35307434,-0.58245367,-0.53482044,0.0,0.0
0.32541934,1.7350912,0.82393855,0.3312297,-0.7161388,-0.5346888,0.0,0.0
0.37483788,1.7852006,1.133354,0.48669344,-0.8458629,-0.49722284,0.0,0.0
0.43956757,1.8495994,1.4439036,0.6104815,-0.96704644,-0.47476655,0.0,0.0
0.51113033,1.9183518,1.4436034,0.5887535,-1.0857242,-0.4746743,0.0,0.0
0.5833437,1.9833285,1.4638159,0.53755945,-1.2393894,-0.71165127,0.0,0.0
0.65641993,2.043285,1.4746453,0.48365068,-1.4556439,-0.9579075,0.0,0.0
0.7302052,2.0981753,1.4728594,0.4289212,-1.7328324,-1.2069566,0.0,0.0
0.8047081,2.1493402,1.4706331,0.40770042,-2.0343447,-1.2054471,0.0,0.0
0.8877346,2.1879814,1.7390438,0.22964446,-2.3294668,-1.1611305,0.0,0.0
0.9761902,2.2140744,1.7006559,0.18988015,-2.649337,-1.3670911,0.0,0.0
1.0123682,2.2196865,1.7543789,0.08187974,-2.7847855,-1.3482476,0.0,0.0
0.025946617,1.4375575,0.40426865,0.18672581,0.0022775768,0.11930118,0.0,0.0
0.046458818,1.4571124,0.40417987,0.16510531,0.032086086,0.11920931,0.0,0.0
0.06696615,1.4742485,0.40409374,0.14348154,0.06187175,0.11911662,0.0,0.0
0.08701124,1.5041147,0.37224898,0.34274557,0.0928642,0.11220403,0.0,0.0
0.10488214,1.5411055,0.32822114,0.31748325,0.14673781,0.28977436,0.0,0.0
0.11935482,1.5909371,0.24221826,0.5435197,0.21489447,0.27124253,0.0,0.0
0.13213214,1.6508731,0.24224503,0.5218447,0.2827027,0.27122608,0.0,0.0
0.14489803,1.7084377,0.24227926,0.5001713,0.35050675,0.2712089,0.0,0.0
0.15873918,1.7642813,0.2893183,0.4907998,0.3875809,0.06217006,0.0,0.0
0.17221633,1.8173805,0.24103554,0.45493263,0.43583223,0.28231072,0.0,0.0
0.18382187,1.8667665,0.1963447,0.4169499,0.5389546,0.49814543,0.0,0.0
0.19468565,1.9132677,0.19655639,0.39513204,0.663475,0.49803907,0.0,0.0
0.20000839,1.9688823,0.02569913,0.5169076,0.79083246,0.50688124,0.0,0.0
0.19343385,2.0396097,-0.243131,0.66628295,0.9185829,0.51629364,0.0,0.0
0.18130293,2.1133542,-0.27171966,0.6170026,1.0831103,0.7531308,0.0,0.0
0.15825538,2.191557,-0.59153706,0.68815714,1.2721258,0.7489248,0.0,0.0
0.12909317,2.2702851,-0.59068245,0.6664148,1.4593022,0.7485634,0.0,0.0
0.0997529,2.3484004,-0.5872412,0.6807782,1.606531,0.47626576,0.0,0.0
0.058494855,2.4239657,-0.97142524,0.63685507,1.7250087,0.47421646,0.0,0.0
0.009854317,2.4943318,-0.9619918,0.5854925,1.8792572,0.701615,0.0,0.0
-0.03854866,2.5596488,-0.9419149,0.53366446,2.0903664,0.94341505,0.0,0.0
-0.097318746,2.6097953,-1.2810953,0.34261736,2.3230116,0.93029964,0.0,0.0
-0.162288,2.6478598,-1.243236,0.2993982,2.5912416,1.1521935,0.0,0.0
-0.22805056,2.6827085,-1.2847564,0.2920998,2.849611,0.954651,0.0,0.0
-0.29592532,2.7153823,-1.3364295,0.27902645,3.0541596,0.7375641,0.0,0.0
-0.36345538,2.745234,-1.2874539,0.2582505,3.2676134,0.9339064,0.0,0.0
-0.4301259,2.7720482,-1.2877179,0.23755217,3.500985,0.9332055,0.0,0.0
-0.49662542,2.7957597,-1.2882868,0.21678826,3.7341814,0.9325067,0.0,0.0
-0.56183714,2.8176382,-1.2503175,0.2191536,4.0037813,1.1634719,0.0,0.0
-0.6267404,2.8358994,-1.2796532,0.17218027,4.2598047,0.9359166,0.0,0.0
-0.69108665,2.8521175,-1.2651135,0.18207468,4.531767,1.1774235,0.0,0.0
-0.75471985,2.8650258,-1.2714506,0.1269938,4.787937,0.92171544,0.0,0.0
-0.8179543,2.8762083,-1.2814462,0.13940763,5.0581317,1.1815206,0.0,0.0
-0.8705653,2.8940554,-0.9867282,0.23577838,5.350611,1.1492645,0.0,0.0
-0.91716427,2.9144466,-0.95368373,0.18738195,5.600101,0.9096467,0.0,0.0
-0.9564864,2.9482043,-0.732622,0.40432185,5.8228292,0.8935857,0.0,0.0
-0.9898949,2.9901557,-0.6869155,0.36854842,6.0129786,0.6832762,0.0,0.0
-1.0031819,3.006289,-0.70692486,0.36298406,6.0871534,0.7666573,0.0,0.0
0.042292215,1.4526999,0.6834799,0.29938027,-0.021658393,0.028890252,0.0,0.0
0.076600835,1.4987378,0.6814259,0.47694024,-0.015013364,0.021219106,0.0,0.0
0.10954809,1.5510191,0.6346192,0.45618296,0.019856954,0.20852801,0.0,0.0
0.14053908,1.600981,0.5818044,0.43396956,0.10358831,0.41930357,0.0,0.0
0.17192325,1.6488231,0.6345377,0.41685915,0.17587703,0.19518217,0.0,0.0
0.20417204,1.694363,0.63489586,0.3947696,0.22667734,0.20319836,0.0,0.0
0.23342676,1.7574253,0.5382879,0.6532234,0.2786095,0.21128008,0.0,0.0
0.25971574,1.8290529,0.49031287,0.619355,0.3628698,0.42250848,0.0,0.0
0.28626317,1.8985753,0.53586316,0.61097586,0.43844223,0.21548004,0.0,0.0
0.31242886,1.9653933,0.48954135,0.5737538,0.52556634,0.4341356,0.0,0.0
0.33783025,2.029373,0.48969895,0.55198544,0.63408965,0.43406516,0.0,0.0
0.35566455,2.1061444,0.22385268,0.74842185,0.7438807,0.4324119,0.0,0.0
0.36844397,2.1910791,0.25684813,0.7468261,0.8211269,0.23203361,0.0,0.0
0.38237238,2.2754767,0.28796718,0.7491869,0.84786713,0.014111484,0.0,0.0
0.38721114,2.3713844,-0.00028059745,0.91463834,0.8522536,0.03353352,0.0,0.0
0.3864273,2.4715068,-0.036836535,0.86511105,0.8981237,0.28895038,0.0,0.0
0.38437635,2.5668645,-0.0641496,0.81680703,1.0049402,0.515932,0.0,0.0
0.38180894,2.6590042,-0.06378632,0.79506594,1.1339055,0.5158138,0.0,0.0
0.37958726,2.750299,-0.04417927,0.8027493,1.2272575,0.28140926,0.0,0.0
0.37759858,2.8401668,-0.044060517,0.7811226,1.297607,0.2813901,0.0,0.0
0.37524843,2.925777,-0.05538843,0.7254219,1.4101464,0.5421807,0.0,0.0
0.3608884,3.0098426,-0.449927,0.73355377,1.5445156,0.54438716,0.0,0.0
0.32944813,3.0925415,-0.7413381,0.69317913,1.6796094,0.52464163,0.0,0.0
0.29198503,3.172555,-0.750219,0.702145,1.7762195,0.29115695,0.0,0.0
0.25406876,3.2526295,-0.7613307,0.71050674,1.8155918,0.060834773,0.0,0.0
0.21572885,3.3327596,-0.7719841,0.7177091,1.7981282,-0.16040772,0.0,0.0
0.17697048,3.4130564,-0.7813673,0.7293201,1.7213554,-0.4136168,0.0,0.0
0.13785382,3.4937034,-0.7861283,0.7418235,1.5813191,-0.67154646,0.0,0.0
0.09844627,3.57164,-0.78795177,0.6895787,1.4475582,-0.43990842,0.0,0.0
0.058973886,3.647856,-0.7798978,0.7019524,1.2985486,-0.69793975,0.0,0.0
0.019088078,3.7212434,-0.795249,0.64927363,1.1611844,-0.45574632,0.0,0.0
-0.021688843,3.7895885,-0.81812847,0.59532905,1.0868615,-0.19595416,0.0,0.0
-0.0623642,3.8558497,-0.79715985,0.5997129,1.004813,-0.40814552,0.0,0.0
-0.110524654,3.9276774,-1.0726583,0.68595535,0.9009745,-0.43268132,0.0,0.0
-0.16487512,4.0021486,-1.0724318,0.66422755,0.7928146,-0.43261153,0.0,0.0
-0.22017679,4.072979,-1.1108531,0.6179235,0.7208848,-0.19261605,0.0,0.0
-0.27689672,4.139466,-1.1463253,0.57475346,0.7040006,0.021252127,0.0,0.0
-0.34349203,4.2178154,-1.4384301,0.7844912,0.706617,0.023460513,0.0,0.0
-0.4161976,4.303765,-1.473226,0.7449854,0.7415214,0.21732688,0.0,0.0
-0.49468938,4.3942466,-1.6589262,0.8389206,0.79428405,0.20359513,0.0,0.0
-0.5857511,4.5008597,-1.934582,0.99959224,0.847379,0.21292917,0.0,0.0
-0.69030446,4.622978,-2.2287695,1.136655,0.9006893,0.20568426,0.0,0.0
-0.80066746,4.751359,-2.1959472,1.1420847,0.91661596,-0.03618783,0.0,0.0
-0.91762495,4.8878074,-2.468182,1.2754157,0.91078585,-0.01914252,0.0,0.0
-1.016376,5.0015774,-2.4681816,1.2581357,0.9069572,-0.019142821,0.0,0.0
0.032819748,1.449228,0.55989325,0.40405455,-0.036362313,-0.11862967,0.0,0.0
0.060517598,1.4932474,0.5599793,0.382431,-0.06600346,-0.118538216,0.0,0.0
0.08705721,1.5349876,0.5118236,0.36302936,-0.06628212,0.07529879,0.0,0.0
0.11283646,1.5743532,0.51176673,0.34141627,-0.04746809,0.07524209,0.0,0.0
0.14022723,1.6275179,0.5408653,0.54940575,-0.023574851,0.083039396,0.0,0.0
0.1661663,1.687824,0.48618206,0.52712417,0.032999545,0.3109463,0.0,0.0
0.19121341,1.7643005,0.46874374,0.7499315,0.1133808,0.31507987,0.0,0.0
0.21543989,1.8473847,0.46876517,0.72822785,0.1921467,0.31505287,0.0,0.0
0.23840418,1.9277525,0.41924888,0.6983896,0.30341923,0.52262866,0.0,0.0
0.26060516,2.0055573,0.41939378,0.67651886,0.43405795,0.5225058,0.0,0.0
0.2827421,2.0811372,0.41959032,0.6546632,0.5646659,0.522383,0.0,0.0
0.30381346,2.1535542,0.37880766,0.6137398,0.7273903,0.7398902,0.0,0.0
0.3240508,2.2231605,0.37941703,0.59173125,0.91231054,0.73954177,0.0,0.0
0.34340858,2.2893012,0.35457665,0.54295194,1.1305387,0.9649973,0.0,0.0
0.36146164,2.3508618,0.3400012,0.49221638,1.4076293,1.1903603,0.0,0.0
0.36743957,2.4101193,-0.017268196,0.4748444,1.703379,1.1776093,0.0,0.0
0.36601877,2.464638,-0.0008082314,0.42071396,2.0366044,1.4313662,0.0,0.0
0.3551914,2.507501,-0.27249214,0.2802681,2.3962026,1.4370611,0.0,0.0
0.33932695,2.5395238,-0.23595604,0.2437528,2.784208,1.6215178,0.0,0.0
0.32201833,2.5491695,-0.27590707,-0.032221492,3.1826262,1.5827763,0.0,0.0
0.30564672,2.5430024,-0.22654359,-0.044983193,3.6105525,1.785779,0.0,0.0
0.28983107,2.531543,-0.26718664,-0.083900064,4.0256367,1.5682418,0.0,0.0
0.27522573,2.5169852,-0.2461236,-0.07509492,4.453963,1.8030846,0.0,0.0
0.27279836,2.4994457,0.10369302,-0.08727301,4.899844,1.7616351,0.0,0.0
0.27956954,2.4820142,0.098956965,-0.1098931,5.3395476,1.7569555,0.0,0.0
0.28768978,2.4636452,0.09532632,-0.13375238,5.778086,1.7523113,0.0,0.0
0.29660377,2.4450455,0.0934767,-0.15841766,6.2154684,1.7477039,0.0,0.0
0.305614,2.4264967,0.09376778,-0.18331173,6.651489,1.743132,0.0,0.0
0.30904835,2.4202716,-0.09286524,-0.022697713,7.084453,1.7243283,0.0,0.0
